School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Odessa,37.83,16.14,53.97,1,7,1
Blair Oaks,19.44,21.77,41.21,2,3,2
Kennett,11.94,24.96,36.9,7,2,3
Trinity Catholic,8.91,26.94,35.85,12,1,4
Cassville,14.85,20.71,35.56,6,5,5
Monett,17.45,18.04,35.49,3,6,6
Savannah,15.19,14.64,29.83,5,9,7
Mt. Vernon,7.81,21.57,29.38,14,4,8
Lutheran St. Charles,11.65,11.86,23.5,8,10,9
Seneca,11.36,10.07,21.43,9,13,10
Center,9.31,10.43,19.74,11,12,11
St. Clair,1.66,15.41,17.08,24,8,12
Buffalo,8.45,7.24,15.7,13,16,13
St. Francis Borgia,6.79,7.33,14.12,16,15,14
Springfield Catholic,7.27,5.39,12.65,15,18,15
Reeds Spring,2.75,9.73,12.48,22,14,16
Oak Grove,6.55,5.13,11.68,18,19,17
St. Charles West,10.25,1.24,11.49,10,24,18
Boonville,6.62,4.03,10.64,17,21,19
Roosevelt,15.44,-5.99,9.44,4,39,20
Sullivan,-4.36,11.48,7.12,36,11,21
Priory,5.72,1.22,6.94,19,25,22
Southern Boone,5.0,0.74,5.74,20,27,23
Hollister,-0.5,5.73,5.23,28,17,24
Ste. Genevieve,4.43,-0.3,4.12,21,31,25
Chillicothe,0.9,2.6,3.5,25,22,26
Central (Park Hills),-1.03,4.47,3.44,29,20,27
Logan-Rogersville,2.08,1.12,3.19,23,26,28
Pleasant Hill,0.35,-1.31,-0.97,27,33,29
Potosi,-2.89,1.53,-1.36,31,23,30
Mexico,-2.04,0.21,-1.83,30,29,31
John Burroughs,-3.67,0.62,-3.05,33,28,32
Aurora,-3.05,-3.41,-6.46,32,35,33
Moberly,-7.05,0.05,-7.0,41,30,34
Salem,-5.09,-2.9,-7.99,37,34,35
Perryville,-7.67,-0.69,-8.36,42,32,36
Cameron,0.62,-12.32,-11.71,26,48,37
Fredericktown,-6.19,-6.73,-12.92,39,42,38
Jennings,-6.64,-6.75,-13.39,40,43,39
Benton,-5.62,-9.21,-14.83,38,45,40
Owensville,-4.21,-12.72,-16.92,34,49,41
Pembroke Hill,-10.8,-6.48,-17.28,44,40,42
Osage,-14.12,-3.98,-18.09,47,36,43
Miller Career Academy,-11.86,-9.91,-21.77,45,46,44
Eldon,-4.27,-18.38,-22.64,35,55,45
Wright City,-17.72,-6.6,-24.31,48,41,46
University City,-21.06,-4.19,-25.25,53,37,47
Orchard Farm,-13.53,-12.76,-26.28,46,50,48
Lutheran South,-21.14,-5.95,-27.09,54,38,49
Dexter,-22.35,-6.84,-29.19,55,44,50
Fulton,-10.71,-18.68,-29.38,43,56,51
Nevada,-22.74,-11.34,-34.08,57,47,52
St. Michael the Archangel,-18.97,-15.5,-34.47,51,51,53
Normandy Collaborative,-18.34,-16.26,-34.6,50,52,54
Winfield,-19.16,-16.7,-35.86,52,53,55
Central (Kansas City),-17.77,-25.22,-42.99,49,59,56
St. James,-29.0,-17.83,-46.84,59,54,57
Clinton,-23.94,-25.38,-49.32,58,60,58
Southeast,-22.44,-30.07,-52.51,56,62,59
Doniphan,-33.28,-22.06,-55.34,61,57,60
Northeast (Kansas City),-30.6,-28.64,-59.25,60,61,61
Bayless,-37.78,-32.42,-70.2,62,63,62
Confluence Prep Academy Charter,-56.11,-22.12,-78.24,63,58,63
