School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Ft. Zumwalt North,31.84,30.31,62.15,2,2,1
Jackson,27.43,34.04,61.47,4,1,2
Carthage,33.06,27.39,60.46,1,5,3
Chaminade College Prep,27.29,24.86,52.15,5,7,4
Staley,17.05,27.66,44.71,10,3,5
Eureka,16.01,27.65,43.66,12,4,6
Nixa,9.64,27.31,36.96,17,6,7
Raytown,17.01,18.79,35.8,11,8,8
Battle,26.17,5.67,31.84,6,23,9
Park Hill South,21.36,9.38,30.73,7,15,10
Republic,28.51,0.28,28.78,3,25,11
Waynesville,15.03,13.45,28.48,14,10,12
Glendale,19.79,6.96,26.75,8,21,13
North Kansas City,18.32,7.6,25.92,9,20,14
Ozark,15.4,9.53,24.93,13,14,15
Webster Groves,14.15,10.34,24.48,15,11,16
Branson,5.85,15.92,21.77,22,9,17
Fort Osage,8.08,9.89,17.97,20,12,18
Fox,10.03,7.63,17.66,16,19,19
Vianney,8.27,8.07,16.34,19,17,20
McCluer North,8.0,8.23,16.23,21,16,21
Mehlville,5.41,6.74,12.15,23,22,22
Oak Park,0.91,9.74,10.65,24,13,23
Poplar Bluff,8.3,-4.44,3.86,18,29,24
William Chrisman,-4.53,7.97,3.43,30,18,25
Parkway West,-0.64,1.08,0.44,26,24,26
Truman,-2.14,-1.3,-3.45,28,27,27
Seckman,-4.52,-1.06,-5.58,29,26,28
Francis Howell North,-0.04,-11.05,-11.09,25,31,29
Parkview,-10.19,-3.21,-13.4,34,28,30
Oakville,-11.97,-6.13,-18.09,35,30,31
Ritenour,-2.09,-16.2,-18.29,27,35,32
Central (St. Joseph),-7.21,-12.3,-19.51,32,32,33
Smith-Cotton,-6.72,-15.45,-22.18,31,34,34
Parkway South,-9.94,-13.8,-23.74,33,33,35
Central (Springfield),-27.42,-36.74,-64.15,36,36,36
