School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Valle Catholic,12.49,10.74,23.23,1,2,1
Lincoln,10.93,10.32,21.25,2,3,2
Thayer,4.14,14.11,18.25,6,1,3
Mid-Buchanan,6.73,10.01,16.73,5,4,4
Hayti,8.84,3.0,11.84,3,7,5
Pierce City,3.42,8.26,11.67,7,5,6
South Harrison,-1.92,0.74,-1.18,10,10,7
Adrian,-3.05,1.55,-1.5,12,8,8
Skyline,7.51,-9.13,-1.62,4,26,9
Windsor,1.0,-4.05,-3.05,8,19,10
Gallatin,-11.83,7.83,-4.0,30,6,11
Miller,-3.03,-1.61,-4.65,11,15,12
Princeton with Mercer,-8.07,0.94,-7.13,20,9,13
Penney,-7.37,-0.09,-7.45,19,11,14
Cabool,-5.32,-2.51,-7.83,15,17,15
St. Vincent,-0.68,-10.76,-11.44,9,28,16
Milan,-10.91,-1.0,-11.91,25,12,17
Marceline,-10.97,-1.42,-12.4,26,14,18
Cole Camp,-6.28,-6.2,-12.48,18,21,19
Slater,-6.28,-6.41,-12.68,17,22,20
East Buchanan,-5.09,-9.57,-14.66,14,27,21
Marionville,-8.33,-7.75,-16.08,21,24,22
Putnam County,-16.18,-1.03,-17.21,36,13,23
Midway,-15.98,-2.34,-18.32,35,16,24
South Callaway,-5.57,-13.86,-19.44,16,35,25
Plattsburg,-15.67,-4.0,-19.67,34,18,26
Lockwood with Golden City,-8.81,-11.1,-19.91,22,29,27
South Shelby,-11.54,-8.44,-19.99,28,25,28
North Platte,-3.78,-18.12,-21.9,13,43,29
Charleston,-16.95,-5.52,-22.47,38,20,30
Crest Ridge,-10.76,-11.75,-22.52,23,31,31
Sarcoxie,-16.56,-6.7,-23.26,37,23,32
Scotland County,-11.82,-13.66,-25.48,29,33,33
Malden,-11.34,-14.62,-25.96,27,37,34
Brentwood,-17.36,-11.19,-28.55,39,30,35
West Platte,-18.98,-12.59,-31.57,41,32,36
Wellington-Napoleon,-15.05,-16.56,-31.61,32,40,37
Archie,-14.23,-18.5,-32.73,31,44,38
Carrollton,-15.52,-17.66,-33.18,33,41,39
Fayette,-21.34,-14.59,-35.92,45,36,40
Ash Grove,-23.37,-13.77,-37.14,48,34,41
Mark Twain,-22.5,-15.27,-37.77,47,39,42
Tipton,-20.8,-17.67,-38.47,44,42,43
Polo,-19.78,-20.58,-40.35,42,45,44
Sherwood,-25.3,-15.21,-40.51,50,38,45
Concordia,-10.86,-31.01,-41.87,24,55,46
Portageville,-17.72,-24.84,-42.56,40,49,47
Harrisburg,-19.97,-22.97,-42.94,43,46,48
Santa Fe,-21.66,-23.31,-44.97,46,47,49
Diamond,-23.77,-27.96,-51.73,49,53,50
Westran,-29.5,-25.2,-54.7,53,50,51
Knox County,-31.84,-24.1,-55.94,56,48,52
Salisbury,-29.85,-26.34,-56.18,54,51,53
Jasper,-28.8,-27.88,-56.68,51,52,54
Chaffee,-29.41,-30.4,-59.81,52,54,55
St. Paul Lutheran (Concordia),-30.75,-35.5,-66.25,55,57,56
Greenfield,-33.51,-36.05,-69.56,57,58,57
Schuyler County,-37.04,-32.93,-69.97,60,56,58
Louisiana,-34.28,-40.69,-74.97,59,59,59
Crystal City,-37.67,-41.94,-79.6,61,60,60
Pleasant Hope,-34.12,-50.45,-84.57,58,61,61
