School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Webb City,42.86,36.8,79.66,1,1,1
Camdenton,32.37,25.21,57.58,2,3,2
Ladue Horton Watkins,26.79,24.12,50.91,4,6,3
Willard,24.89,25.04,49.93,5,4,4
West Plains,28.89,20.15,49.04,3,7,5
Bolivar,23.95,24.13,48.08,6,5,6
Lebanon,21.14,26.87,48.01,8,2,7
Helias Catholic,21.46,18.13,39.6,7,10,8
Carl Junction,18.83,15.88,34.71,9,15,9
Smithville,18.09,16.12,34.21,10,14,10
Farmington,14.77,17.34,32.11,11,11,11
Platte County,11.69,18.44,30.13,16,9,12
Rockwood Summit,13.44,15.32,28.75,12,16,13
Grain Valley,11.71,16.25,27.96,15,13,14
Central (Cape Girardeau),12.86,10.26,23.12,13,20,15
Neosho,3.09,19.85,22.94,31,8,16
St. Mary's South Side,5.75,14.8,20.55,28,17,17
Grandview,2.83,17.08,19.9,32,12,18
Kearney,12.06,7.56,19.62,14,25,19
Harrisonville,7.58,11.99,19.57,24,18,20
Marshfield,11.23,7.68,18.9,18,24,21
Warrensburg,6.2,10.04,16.24,27,21,22
Hannibal,8.11,7.47,15.58,23,26,23
MICDS,10.47,4.44,14.91,19,30,24
Lincoln College Prep,9.2,5.49,14.7,20,29,25
Rolla,8.72,5.63,14.36,22,28,26
Union,11.65,1.98,13.64,17,34,27
Excelsior Springs,6.83,6.46,13.29,26,27,28
McCluer,1.93,10.98,12.92,34,19,29
Liberty (Wentzville),1.38,9.84,11.22,35,22,30
Washington,2.35,8.53,10.88,33,23,31
Winnetonka,8.94,1.34,10.28,21,36,32
Westminster Christian Academy,5.19,3.91,9.09,29,31,33
Lafayette (St. Joseph),3.84,3.73,7.57,30,32,34
St. Dominic,0.93,1.08,2.0,37,37,35
Hazelwood East,0.87,1.0,1.88,38,38,36
Festus,1.02,0.57,1.59,36,39,37
Raytown South,-3.69,1.81,-1.88,44,35,38
Parkway North,-4.21,2.22,-1.99,46,33,39
Hillsboro,-2.92,-0.06,-2.98,42,41,40
Parkway Central,-4.03,0.34,-3.69,45,40,41
McDonald County,-0.23,-3.53,-3.76,39,45,42
Hillcrest,-3.14,-2.59,-5.73,43,44,43
North County,-2.56,-3.65,-6.21,41,46,44
Affton,7.15,-14.46,-7.31,25,59,45
Kirksville,-4.36,-6.78,-11.15,47,51,46
Van Horn,-1.76,-10.14,-11.9,40,55,47
Marshall,-7.62,-4.78,-12.4,49,47,48
Belton,-10.29,-2.59,-12.88,52,43,49
East (Kansas City),-9.68,-5.96,-15.64,51,49,50
Warrenton,-5.37,-10.42,-15.78,48,56,51
Sikeston,-14.46,-2.06,-16.52,58,42,52
Pacific,-9.35,-8.07,-17.42,50,52,53
Windsor (Imperial),-11.24,-8.24,-19.48,53,53,54
Ruskin,-12.99,-6.59,-19.58,55,50,55
St. Charles,-16.31,-5.28,-21.6,60,48,56
Ft. Zumwalt East,-11.81,-10.53,-22.35,54,57,57
Gateway,-15.09,-8.41,-23.51,59,54,58
Ft. Zumwalt South,-14.28,-14.43,-28.71,57,58,59
Clayton,-17.93,-21.76,-39.69,61,60,60
Riverview Gardens,-14.0,-32.02,-46.03,56,61,61
