School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Webb City,42.86,36.8,79.66,1,3,1
De Smet Jesuit,36.73,42.89,79.62,5,1,2
Cardinal Ritter,37.25,38.84,76.1,4,2,3
Joplin,42.36,26.46,68.82,2,17,4
Lutheran North,32.3,32.31,64.62,9,7,5
Ft. Zumwalt North,31.84,30.31,62.15,10,9,6
Jackson,27.43,34.04,61.47,14,6,7
Carthage,33.06,27.39,60.46,7,12,8
Christian Brothers College,33.15,25.77,58.91,6,19,9
Liberty North,26.97,30.73,57.7,17,8,10
Camdenton,32.37,25.21,57.58,8,22,11
Rockhurst,17.62,36.56,54.18,41,4,12
Odessa,37.83,16.14,53.97,3,50,13
Raymore-Peculiar,27.52,26.23,53.74,13,18,14
Chaminade College Prep,27.29,24.86,52.15,15,25,15
Francis Howell,24.58,27.11,51.7,23,14,16
Ladue Horton Watkins,26.79,24.12,50.91,18,28,17
Lathrop,27.04,23.85,50.89,16,29,18
Willard,24.89,25.04,49.93,22,23,19
West Plains,28.89,20.15,49.04,11,39,20
Maryville,25.72,22.58,48.3,21,31,21
Park Hill,12.89,35.28,48.17,60,5,22
Bolivar,23.95,24.13,48.08,24,27,23
Lebanon,21.14,26.87,48.01,30,16,24
Lee's Summit West,22.25,25.55,47.81,27,21,25
Lee's Summit North,19.76,25.71,45.48,34,20,26
Staley,17.05,27.66,44.71,44,10,27
Marquette,22.42,21.44,43.86,26,36,28
Eureka,16.01,27.65,43.66,47,11,29
Blue Springs,20.29,22.0,42.29,32,33,30
Blair Oaks,19.44,21.77,41.21,35,34,31
Ft. Zumwalt West,18.16,22.5,40.66,39,32,32
Kirkwood,26.31,14.24,40.56,19,63,33
SLUH,22.73,17.23,39.95,25,46,34
Helias Catholic,21.46,18.13,39.6,28,43,35
Lee's Summit,18.47,20.54,39.01,37,38,36
Rock Bridge,13.02,24.21,37.23,59,26,37
Nixa,9.64,27.31,36.96,81,13,38
Kennett,11.94,24.96,36.9,64,24,39
Trinity Catholic,8.91,26.94,35.85,88,15,40
Raytown,17.01,18.79,35.8,45,41,41
Cassville,14.85,20.71,35.56,52,37,42
Monett,17.45,18.04,35.49,43,44,43
Liberty,11.51,23.51,35.03,70,30,44
Blue Springs South,20.87,14.0,34.88,31,64,45
Carl Junction,18.83,15.88,34.71,36,53,46
Smithville,18.09,16.12,34.21,40,51,47
Farmington,14.77,17.34,32.11,54,45,48
Battle,26.17,5.67,31.84,20,114,49
Park Hill South,21.36,9.38,30.73,29,95,50
Platte County,11.69,18.44,30.13,66,42,51
Savannah,15.19,14.64,29.83,50,61,52
Mt. Vernon,7.81,21.57,29.38,97,35,53
Republic,28.51,0.28,28.78,12,152,54
Rockwood Summit,13.44,15.32,28.75,58,57,55
Waynesville,15.03,13.45,28.48,51,65,56
Grain Valley,11.71,16.25,27.96,65,48,57
Glendale,19.79,6.96,26.75,33,109,58
Valle Catholic,10.5,16.15,26.64,75,49,59
North Kansas City,18.32,7.6,25.92,38,103,60
Lamar,12.73,13.09,25.81,62,67,61
Ozark,15.4,9.53,24.93,49,94,62
Lafayette (Wildwood),9.79,15.09,24.88,80,58,63
Webster Groves,14.15,10.34,24.48,57,83,64
Ava,14.66,9.81,24.46,55,89,65
Jefferson City,17.47,6.63,24.1,42,111,66
Lutheran St. Charles,11.65,11.86,23.5,68,73,67
Lindbergh,7.55,15.59,23.14,100,55,68
Central (Cape Girardeau),12.86,10.26,23.12,61,84,69
Neosho,3.09,19.85,22.94,126,40,70
Troy Buchanan,9.61,12.77,22.37,82,69,71
Summit Christian Academy,10.88,11.41,22.29,74,75,72
Kickapoo,6.41,15.79,22.21,108,54,73
Branson,5.85,15.92,21.77,111,52,74
Holt,16.23,5.52,21.74,46,116,75
Seneca,11.36,10.07,21.43,72,85,76
Lincoln,11.42,9.67,21.09,71,92,77
Thayer,5.77,14.97,20.74,113,59,78
St. Mary's South Side,5.75,14.8,20.55,114,60,79
Grandview,2.83,17.08,19.9,127,47,80
Center,9.31,10.43,19.74,83,81,81
Kearney,12.06,7.56,19.62,63,104,82
Harrisonville,7.58,11.99,19.57,99,72,83
Scott City,14.82,4.58,19.41,53,123,84
Marshfield,11.23,7.68,18.9,73,101,85
Hazelwood Central,5.33,12.96,18.29,119,68,86
Fort Osage,8.08,9.89,17.97,95,87,87
Pattonville,5.78,12.03,17.82,112,71,88
Fox,10.03,7.63,17.66,78,102,89
Hickman,6.14,11.25,17.38,110,76,90
St. Clair,1.66,15.41,17.08,134,56,91
Vianney,8.27,8.07,16.34,93,99,92
Warrensburg,6.2,10.04,16.24,109,86,93
McCluer North,8.0,8.23,16.23,96,98,94
Hallsville,4.97,10.88,15.85,122,79,95
Fair Grove,8.59,7.22,15.82,90,108,96
Buffalo,8.45,7.24,15.7,91,107,97
Hannibal,8.11,7.47,15.58,94,105,98
Hazelwood West,1.03,14.5,15.53,140,62,99
MICDS,10.47,4.44,14.91,76,125,100
Caruthersville,14.47,0.37,14.84,56,150,101
Timberland,1.42,13.37,14.79,137,66,102
Lincoln College Prep,9.2,5.49,14.7,84,117,103
Rolla,8.72,5.63,14.36,89,115,104
Mid-Buchanan,5.72,8.55,14.26,116,96,105
St. Francis Borgia,6.79,7.33,14.12,105,106,106
Clark County,1.7,12.25,13.95,133,70,107
Pierce City,3.4,10.42,13.82,125,82,108
Hayti,9.15,4.66,13.81,85,122,109
Union,11.65,1.98,13.64,67,133,110
Excelsior Springs,6.83,6.46,13.29,104,112,111
McCluer,1.93,10.98,12.92,132,77,112
Springfield Catholic,7.27,5.39,12.65,101,118,113
Reeds Spring,2.75,9.73,12.48,128,91,114
Mehlville,5.41,6.74,12.15,118,110,115
Lawson,2.32,9.64,11.96,130,93,116
Oak Grove,6.55,5.13,11.68,107,120,117
St. Charles West,10.25,1.24,11.49,77,139,118
Liberty (Wentzville),1.38,9.84,11.22,138,88,119
Washington,2.35,8.53,10.88,129,97,120
Oak Park,0.91,9.74,10.65,143,90,121
Boonville,6.62,4.03,10.64,106,126,122
Winnetonka,8.94,1.34,10.28,86,138,123
Roosevelt,15.44,-5.99,9.44,48,200,124
Richmond,8.91,0.48,9.4,87,149,125
Westminster Christian Academy,5.19,3.91,9.09,120,127,126
Liberty (Mountain View),10.01,-1.18,8.83,79,167,127
Lafayette (St. Joseph),3.84,3.73,7.57,124,128,128
Lafayette County,-3.32,10.78,7.46,170,80,129
Sullivan,-4.36,11.48,7.12,181,74,130
Priory,5.72,1.22,6.94,115,140,131
Southern Boone,5.0,0.74,5.74,121,146,132
Centralia,-5.26,10.98,5.72,189,78,133
Hollister,-0.5,5.73,5.23,153,113,134
Ste. Genevieve,4.43,-0.3,4.12,123,160,135
Poplar Bluff,8.3,-4.44,3.86,92,191,136
Chillicothe,0.9,2.6,3.5,144,131,137
Central (Park Hills),-1.03,4.47,3.44,156,124,138
William Chrisman,-4.53,7.97,3.43,184,100,139
Logan-Rogersville,2.08,1.12,3.19,131,141,140
St. Dominic,0.93,1.08,2.0,142,142,141
Hazelwood East,0.87,1.0,1.88,145,144,142
Knob Noster,1.59,0.21,1.81,135,153,143
Festus,1.02,0.57,1.59,141,148,144
Veritas Christian Academy,1.46,-0.55,0.91,136,162,145
Parkway West,-0.64,1.08,0.44,154,143,146
Central (New Madrid County),7.78,-7.64,0.14,98,214,147
Lift for Life Academy Charter,-5.6,5.08,-0.52,193,121,148
Lexington,0.72,-1.31,-0.59,146,170,149
Pleasant Hill,0.35,-1.31,-0.97,148,171,150
Palmyra,-3.63,2.63,-0.99,172,130,151
Potosi,-2.89,1.53,-1.36,165,136,152
Mexico,-2.04,0.21,-1.83,159,154,153
Raytown South,-3.69,1.81,-1.88,174,134,154
Parkway North,-4.21,2.22,-1.99,178,132,155
East Newton,-3.39,0.97,-2.41,171,145,156
Father Tolton,11.62,-14.19,-2.57,69,253,157
Willow Springs,-4.11,1.5,-2.61,176,137,158
Skyline,6.93,-9.79,-2.86,103,230,159
Hillsboro,-2.92,-0.06,-2.98,166,158,160
John Burroughs,-3.67,0.62,-3.05,173,147,161
Truman,-2.14,-1.3,-3.45,161,169,162
Parkway Central,-4.03,0.34,-3.69,175,151,163
